title,category,publish-date,abstract,first-keyword,second-keyword,third-keyword,fourth-keyword,fifth-keyword,sixth-keyword,seventh-keyword,eighth-keyword,language,author,affiliation
Mapeando Iniciativas de Literacia de Dados em Favelas do Rio de Janeiro e Regiões Vizinhas,Anais,2024,"A pesquisa e representação de grupos vulneráveis são cruciais para promover transformação social através da Tecnologia da Informação. Compreender os desafios relacionados ao uso de dados para atender às necessidades territoriais, juntamente com a externalização da complexidade através da amplificação das vozes das lideranças comunitárias, é fundamental para um design educacional democrático e fraterno na criação de soluções consistentes. Este artigo reflete sobre a colaboração entre coletivos de dados de favelas e a academia no contexto do ensino-aprendizagem em Literacia de Dados. Propomos, por meio de pesquisa etnográfica, a criação de um mapa para visualizar informações sobre os interesses em educação em dados de movimentos sociais, visando fomentar parcerias e iniciativas entre universidade e favela.",literacia de dados,favela,comunidades vulnerabilizadas,design educacional,colaboração,parcerias,,,Português,juliana b. s. franca,UFRJ
Mapeando Iniciativas de Literacia de Dados em Favelas do Rio de Janeiro e Regiões Vizinhas,Anais,2024,"A pesquisa e representação de grupos vulneráveis são cruciais para promover transformação social através da Tecnologia da Informação. Compreender os desafios relacionados ao uso de dados para atender às necessidades territoriais, juntamente com a externalização da complexidade através da amplificação das vozes das lideranças comunitárias, é fundamental para um design educacional democrático e fraterno na criação de soluções consistentes. Este artigo reflete sobre a colaboração entre coletivos de dados de favelas e a academia no contexto do ensino-aprendizagem em Literacia de Dados. Propomos, por meio de pesquisa etnográfica, a criação de um mapa para visualizar informações sobre os interesses em educação em dados de movimentos sociais, visando fomentar parcerias e iniciativas entre universidade e favela.",literacia de dados,favela,comunidades vulnerabilizadas,design educacional,colaboração,parcerias,,,Português,angelica dias,UFRJ
Mapeando Iniciativas de Literacia de Dados em Favelas do Rio de Janeiro e Regiões Vizinhas,Anais,2024,"A pesquisa e representação de grupos vulneráveis são cruciais para promover transformação social através da Tecnologia da Informação. Compreender os desafios relacionados ao uso de dados para atender às necessidades territoriais, juntamente com a externalização da complexidade através da amplificação das vozes das lideranças comunitárias, é fundamental para um design educacional democrático e fraterno na criação de soluções consistentes. Este artigo reflete sobre a colaboração entre coletivos de dados de favelas e a academia no contexto do ensino-aprendizagem em Literacia de Dados. Propomos, por meio de pesquisa etnográfica, a criação de um mapa para visualizar informações sobre os interesses em educação em dados de movimentos sociais, visando fomentar parcerias e iniciativas entre universidade e favela.",literacia de dados,favela,comunidades vulnerabilizadas,design educacional,colaboração,parcerias,,,Português,adriana s. vivacqua,UFRJ
Health Guardian - A inteligência artificial a serviço do tratamento das doenças tropicais negligenciadas,Anais,2024,"Doenças como malária, arbovírus, tuberculose e hanseníase, conhecidas como doenças tropicais negligenciadas, representam uma ameaça à saúde das populações de baixa renda, impactando negativamente a qualidade de vida dos indivíduos afetados. Este artigo apresenta o Health Guardian, um aplicativo colaborativo que utiliza inteligência artificial para auxiliar os profissionais de saúde no processo de tomada de decisão referente ao tratamento de doenças tropicais negligenciadas, visando melhorar a eficiência do atendimento e a qualidade de vida dos pacientes.",doenças tropicais negligenciadas,inteligência artificial,aplicativo móvel,,,,,,Português,hilson g. v. andrade,UPE
Health Guardian - A inteligência artificial a serviço do tratamento das doenças tropicais negligenciadas,Anais,2024,"Doenças como malária, arbovírus, tuberculose e hanseníase, conhecidas como doenças tropicais negligenciadas, representam uma ameaça à saúde das populações de baixa renda, impactando negativamente a qualidade de vida dos indivíduos afetados. Este artigo apresenta o Health Guardian, um aplicativo colaborativo que utiliza inteligência artificial para auxiliar os profissionais de saúde no processo de tomada de decisão referente ao tratamento de doenças tropicais negligenciadas, visando melhorar a eficiência do atendimento e a qualidade de vida dos pacientes.",doenças tropicais negligenciadas,inteligência artificial,aplicativo móvel,,,,,,Português,maicon h. l. f. s. barros,UPE
Health Guardian - A inteligência artificial a serviço do tratamento das doenças tropicais negligenciadas,Anais,2024,"Doenças como malária, arbovírus, tuberculose e hanseníase, conhecidas como doenças tropicais negligenciadas, representam uma ameaça à saúde das populações de baixa renda, impactando negativamente a qualidade de vida dos indivíduos afetados. Este artigo apresenta o Health Guardian, um aplicativo colaborativo que utiliza inteligência artificial para auxiliar os profissionais de saúde no processo de tomada de decisão referente ao tratamento de doenças tropicais negligenciadas, visando melhorar a eficiência do atendimento e a qualidade de vida dos pacientes.",doenças tropicais negligenciadas,inteligência artificial,aplicativo móvel,,,,,,Português,maria e. f. mello,UPE
Health Guardian - A inteligência artificial a serviço do tratamento das doenças tropicais negligenciadas,Anais,2024,"Doenças como malária, arbovírus, tuberculose e hanseníase, conhecidas como doenças tropicais negligenciadas, representam uma ameaça à saúde das populações de baixa renda, impactando negativamente a qualidade de vida dos indivíduos afetados. Este artigo apresenta o Health Guardian, um aplicativo colaborativo que utiliza inteligência artificial para auxiliar os profissionais de saúde no processo de tomada de decisão referente ao tratamento de doenças tropicais negligenciadas, visando melhorar a eficiência do atendimento e a qualidade de vida dos pacientes.",doenças tropicais negligenciadas,inteligência artificial,aplicativo móvel,,,,,,Português,patricia t. endo,UPE
Soluções e desafios: métodos ágeis na pesquisa colaborativa entre universidade e indústria,Anais Estendidos,2024,"Este artigo explora a importância dos métodos ágeis na pesquisa interdisciplinar, destacando seu papel crucial na sinergia entre academia e indústria. Ele analisa não só a crescente adoção desses métodos, mas também a complexidade de aplicá-los em contextos colaborativos. Uma gestão eficiente e adaptativa é central nesse debate, requerendo compreensão das nuances disciplinares e uma abordagem estratégica para superar desafios. Ao apresentar soluções e estratégias adaptativas, o artigo busca promover a harmonização de objetivos, facilitar a troca de conhecimentos e incentivar uma colaboração interdisciplinar produtiva.",Métodos Ágeis,Pesquisa Colaborativa,Interdisciplinaridade,,,,,,Português,tamires l. coutinho,UFBA
Soluções e desafios: métodos ágeis na pesquisa colaborativa entre universidade e indústria,Anais Estendidos,2024,"Este artigo explora a importância dos métodos ágeis na pesquisa interdisciplinar, destacando seu papel crucial na sinergia entre academia e indústria. Ele analisa não só a crescente adoção desses métodos, mas também a complexidade de aplicá-los em contextos colaborativos. Uma gestão eficiente e adaptativa é central nesse debate, requerendo compreensão das nuances disciplinares e uma abordagem estratégica para superar desafios. Ao apresentar soluções e estratégias adaptativas, o artigo busca promover a harmonização de objetivos, facilitar a troca de conhecimentos e incentivar uma colaboração interdisciplinar produtiva.",Métodos Ágeis,Pesquisa Colaborativa,Interdisciplinaridade,,,,,,Português,leandro andrade,UFBA
Soluções e desafios: métodos ágeis na pesquisa colaborativa entre universidade e indústria,Anais Estendidos,2024,"Este artigo explora a importância dos métodos ágeis na pesquisa interdisciplinar, destacando seu papel crucial na sinergia entre academia e indústria. Ele analisa não só a crescente adoção desses métodos, mas também a complexidade de aplicá-los em contextos colaborativos. Uma gestão eficiente e adaptativa é central nesse debate, requerendo compreensão das nuances disciplinares e uma abordagem estratégica para superar desafios. Ao apresentar soluções e estratégias adaptativas, o artigo busca promover a harmonização de objetivos, facilitar a troca de conhecimentos e incentivar uma colaboração interdisciplinar produtiva.",Métodos Ágeis,Pesquisa Colaborativa,Interdisciplinaridade,,,,,,Português,cleber j. l. santana,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IFBA)"
