title,category,publish-date,abstract,first-keyword,second-keyword,third-keyword,fourth-keyword,fifth-keyword,sixth-keyword,seventh-keyword,eighth-keyword,language,author,affiliation
MASSVA: Modelo de Avaliação de Sistemas Sociais sob a ótica dos Valores humanos nas postagens dos usuários,Artigo Completo,2017,"Sistemas Sociais (SS) possibilitam experiências interativas diversas aos seus usuários, cujas postagens em linguagem natural vêm sendo exploradas para diversos fins. Este artigo propõe um modelo para a avaliação de um SS a partir da investigação de valores humanos expressos das postagens dos usuários. Dados do Twitter foram analisados, segundo os conceitos do modelo, com o propósito de verificar a utilidade de tais valores para a interação do usuário com esses SS. Os resultados apontaram para a identificação de problemas de qualidade em uso desse SS, bem como para a possibilidade de melhorias a partir da descoberta de relacionamentos entre valores pessoais e sociais, expressos nas postagens analisadas.",Sistemas Sociais,Valores Humanos,Análise de Postagens,Qualidade,Interação Usuário-Sistema,,,,Português (Brasil),elizabeth s. furtado,UNIFOR
MASSVA: Modelo de Avaliação de Sistemas Sociais sob a ótica dos Valores humanos nas postagens dos usuários,Artigo Completo,2017,"Sistemas Sociais (SS) possibilitam experiências interativas diversas aos seus usuários, cujas postagens em linguagem natural vêm sendo exploradas para diversos fins. Este artigo propõe um modelo para a avaliação de um SS a partir da investigação de valores humanos expressos das postagens dos usuários. Dados do Twitter foram analisados, segundo os conceitos do modelo, com o propósito de verificar a utilidade de tais valores para a interação do usuário com esses SS. Os resultados apontaram para a identificação de problemas de qualidade em uso desse SS, bem como para a possibilidade de melhorias a partir da descoberta de relacionamentos entre valores pessoais e sociais, expressos nas postagens analisadas.",Sistemas Sociais,Valores Humanos,Análise de Postagens,Qualidade,Interação Usuário-Sistema,,,,Português (Brasil),marilia s. mendes,UFC
Caracterização de Opressão de Gênero em Redes Sociais a partir de Violações dos Princípios de Afetibilidade: Um estudo de caso no Facebook,Artigo Completo,2017,"Este trabalho buscou investigar e caracterizar, por meio de um estudo de caso no Facebook, a aplicabilidade dos princípios de afetibilidade para caracterizar opressão de gênero em redes sociais online. Os resultados demonstraram que o grau de afetibilidade do Facebook reflete em possíveis casos de opressão para pessoas Lésbicas, Gays, Bissexuais e Trans (LGBT). Logo, uma avaliação guiada pelos principios de afetibilidade pode auxiliar na caracterização de situações potencialmente opressoras para esse grupo de usuários.",Afetibilidade,Opressão de Gênero,Redes Sociais,Facebook,LGBT,,,,Português (Brasil),rafael s. m. ferreira,CEFET-MG
Caracterização de Opressão de Gênero em Redes Sociais a partir de Violações dos Princípios de Afetibilidade: Um estudo de caso no Facebook,Artigo Completo,2017,"Este trabalho buscou investigar e caracterizar, por meio de um estudo de caso no Facebook, a aplicabilidade dos princípios de afetibilidade para caracterizar opressão de gênero em redes sociais online. Os resultados demonstraram que o grau de afetibilidade do Facebook reflete em possíveis casos de opressão para pessoas Lésbicas, Gays, Bissexuais e Trans (LGBT). Logo, uma avaliação guiada pelos principios de afetibilidade pode auxiliar na caracterização de situações potencialmente opressoras para esse grupo de usuários.",Afetibilidade,Opressão de Gênero,Redes Sociais,Facebook,LGBT,,,,Português (Brasil),glivia a. r. barbosa,CEFET-MG
Caracterização de Opressão de Gênero em Redes Sociais a partir de Violações dos Princípios de Afetibilidade: Um estudo de caso no Facebook,Artigo Completo,2017,"Este trabalho buscou investigar e caracterizar, por meio de um estudo de caso no Facebook, a aplicabilidade dos princípios de afetibilidade para caracterizar opressão de gênero em redes sociais online. Os resultados demonstraram que o grau de afetibilidade do Facebook reflete em possíveis casos de opressão para pessoas Lésbicas, Gays, Bissexuais e Trans (LGBT). Logo, uma avaliação guiada pelos principios de afetibilidade pode auxiliar na caracterização de situações potencialmente opressoras para esse grupo de usuários.",Afetibilidade,Opressão de Gênero,Redes Sociais,Facebook,LGBT,,,,Português (Brasil),carolina andrade,CEFET-MG
Caracterização de Opressão de Gênero em Redes Sociais a partir de Violações dos Princípios de Afetibilidade: Um estudo de caso no Facebook,Artigo Completo,2017,"Este trabalho buscou investigar e caracterizar, por meio de um estudo de caso no Facebook, a aplicabilidade dos princípios de afetibilidade para caracterizar opressão de gênero em redes sociais online. Os resultados demonstraram que o grau de afetibilidade do Facebook reflete em possíveis casos de opressão para pessoas Lésbicas, Gays, Bissexuais e Trans (LGBT). Logo, uma avaliação guiada pelos principios de afetibilidade pode auxiliar na caracterização de situações potencialmente opressoras para esse grupo de usuários.",Afetibilidade,Opressão de Gênero,Redes Sociais,Facebook,LGBT,,,,Português (Brasil),ismael s. silva,CEFET-MG
Caracterização de Opressão de Gênero em Redes Sociais a partir de Violações dos Princípios de Afetibilidade: Um estudo de caso no Facebook,Artigo Completo,2017,"Este trabalho buscou investigar e caracterizar, por meio de um estudo de caso no Facebook, a aplicabilidade dos princípios de afetibilidade para caracterizar opressão de gênero em redes sociais online. Os resultados demonstraram que o grau de afetibilidade do Facebook reflete em possíveis casos de opressão para pessoas Lésbicas, Gays, Bissexuais e Trans (LGBT). Logo, uma avaliação guiada pelos principios de afetibilidade pode auxiliar na caracterização de situações potencialmente opressoras para esse grupo de usuários.",Afetibilidade,Opressão de Gênero,Redes Sociais,Facebook,LGBT,,,,Português (Brasil),flavio r. s. coutinho,CEFET-MG
Modelo 3C de Colaboração aplicado ao uso de um repositório para o desenvolvimento de interfaces para autistas,Artigo Completo,2017,"A cada dia novos aplicativos são desenvolvidos com o intuito de auxiliar crianças com autismo em suas terapias. De forma a contribuir com o aumento da produção desses aplicativos, este artigo apresenta uma ferramenta em forma de repositório colaborativo que possa servir de guia para os desenvolvedores desse tipo de aplicação, seguindo boas práticas relacionadas a interfaces destinadas a usuários autistas. Tal ferramenta, permite que o Modelo 3C de Colaboração seja aplicado, ressaltando a valorização dos elementos em seus aspectos e características de comunicação, coordenação e cooperação, de modo que sejam complementares e torne a colaboração cada vez mais efetiva.",Autismo,Aplicativos Terapêuticos,Repositório Colaborativo,Modelo 3C de Colaboração,Boas Práticas de Interface,,,,Português (Brasil),aurea h. s. melo,UNINORTE/UFAM/EST-UEA
Modelo 3C de Colaboração aplicado ao uso de um repositório para o desenvolvimento de interfaces para autistas,Artigo Completo,2017,"A cada dia novos aplicativos são desenvolvidos com o intuito de auxiliar crianças com autismo em suas terapias. De forma a contribuir com o aumento da produção desses aplicativos, este artigo apresenta uma ferramenta em forma de repositório colaborativo que possa servir de guia para os desenvolvedores desse tipo de aplicação, seguindo boas práticas relacionadas a interfaces destinadas a usuários autistas. Tal ferramenta, permite que o Modelo 3C de Colaboração seja aplicado, ressaltando a valorização dos elementos em seus aspectos e características de comunicação, coordenação e cooperação, de modo que sejam complementares e torne a colaboração cada vez mais efetiva.",Autismo,Aplicativos Terapêuticos,Repositório Colaborativo,Modelo 3C de Colaboração,Boas Práticas de Interface,,,,Português (Brasil),clara a. b. fernandes,UNINORTE
Modelo 3C de Colaboração aplicado ao uso de um repositório para o desenvolvimento de interfaces para autistas,Artigo Completo,2017,"A cada dia novos aplicativos são desenvolvidos com o intuito de auxiliar crianças com autismo em suas terapias. De forma a contribuir com o aumento da produção desses aplicativos, este artigo apresenta uma ferramenta em forma de repositório colaborativo que possa servir de guia para os desenvolvedores desse tipo de aplicação, seguindo boas práticas relacionadas a interfaces destinadas a usuários autistas. Tal ferramenta, permite que o Modelo 3C de Colaboração seja aplicado, ressaltando a valorização dos elementos em seus aspectos e características de comunicação, coordenação e cooperação, de modo que sejam complementares e torne a colaboração cada vez mais efetiva.",Autismo,Aplicativos Terapêuticos,Repositório Colaborativo,Modelo 3C de Colaboração,Boas Práticas de Interface,,,,Português (Brasil),marco s. s. jardim,UNINORTE
Modelo 3C de Colaboração aplicado ao uso de um repositório para o desenvolvimento de interfaces para autistas,Artigo Completo,2017,"A cada dia novos aplicativos são desenvolvidos com o intuito de auxiliar crianças com autismo em suas terapias. De forma a contribuir com o aumento da produção desses aplicativos, este artigo apresenta uma ferramenta em forma de repositório colaborativo que possa servir de guia para os desenvolvedores desse tipo de aplicação, seguindo boas práticas relacionadas a interfaces destinadas a usuários autistas. Tal ferramenta, permite que o Modelo 3C de Colaboração seja aplicado, ressaltando a valorização dos elementos em seus aspectos e características de comunicação, coordenação e cooperação, de modo que sejam complementares e torne a colaboração cada vez mais efetiva.",Autismo,Aplicativos Terapêuticos,Repositório Colaborativo,Modelo 3C de Colaboração,Boas Práticas de Interface,,,,Português (Brasil),raimundo s. barreto,UFAM
O Processo de Evolução de Regras de Gamificação para Emergir uma Inteligência Coletiva,Artigo Completo,2017,"O objetivo deste artigo é apresentar a evolução no processo de criação de regras em um ambiente de educação online para emergir uma inteligência coletiva. Neste artigo apresento a evolução das regras em um ambiente online gamificado. O objetivo inicial da pesquisa era obter o engajamento a partir da gamificação, o que se mostrou bastante eficiente. A pesquisa foi dividida em três ciclos e, ao final de cada ciclo, a avaliação das regras permitiu sua evolução. Esta pesquisa utilizou o paradigma epistemológico Design Sicence Research (DSR), uma forma de fazer ciência que tem como um de seus produtos um artefato, neste caso, as regras (um modelo) e sua aplicação (uma instanciação).",Educação Online,Gamificação,Regras Evolutivas,Inteligência Coletiva,,,,,Português (Brasil),adilson r. silva,UNIRIO
